date,open,high,low,close,volume
6/13/2014,111.63,112.54,111.04,112.3,599400
6/16/2014,111.76,113.8,111.746,113.36,787900
6/17/2014,112.99,114.14,112.81,113.56,484400
6/18/2014,113.18,113.72,110.85,112.54,1125000
6/19/2014,112.97,113.26,109.25,109.52,1488600
6/20/2014,109.09,109.36,108.165,108.81,1666700
6/23/2014,109.05,109.26,108.5,108.81,766900
6/24/2014,108.9,110.83,108.64,109.46,1207100
6/25/2014,108.94,109.83,108.37,108.89,749500
6/26/2014,109.1,109.53,106.57,107.16,1105200
6/27/2014,107.49,111.25,107.3301,111.11,2000500
6/30/2014,110.93,112.48,110.66,111.44,851800
7/1/2014,112,112.92,111.4501,112.186,646700
7/2/2014,111.95,112.71,111.16,111.51,631800
7/3/2014,111.79,112.63,111.59,112.36,295800
7/7/2014,111.36,114.58,111.29,112.24,820400
7/8/2014,111.94,112.22,108.2,109.16,1422000
7/9/2014,110,112.68,109.655,111.75,835100
7/10/2014,109.6,112.17,109.2,111.29,749600
7/11/2014,110.858,112.06,109.74,110.2,1241900
7/14/2014,109.49,112.81,109.211,109.84,1183400
7/15/2014,111.06,111.9,109.57,110.72,1661700
7/16/2014,111.57,111.98,109.43,109.69,979300
7/17/2014,109.27,111.18,109.09,109.42,795200
7/18/2014,109.81,110.78,109.314,110.19,872400
7/21/2014,110.09,110.52,108.8,109.2,925200
7/22/2014,109.92,112.65,109.21,112.12,928100
7/23/2014,110.51,112.03,110.31,110.81,1464600
7/24/2014,112.5,117.77,112.32,113.23,4458700
7/25/2014,113.08,113.37,112.18,112.41,980700
7/28/2014,112.17,114.135,108.0251,113.31,885700
7/29/2014,113.44,114.97,113.31,114.29,1072500
7/30/2014,114.94,116.11,114.575,115.67,1129200
7/31/2014,114.86,114.86,112.47,112.59,1365400
8/1/2014,109.0101,113.37,109.0101,112.2,1126600
8/4/2014,111.2,112.96,111.17,112.38,936700
8/5/2014,111.78,114.31,111.5,113.76,1048000
8/6/2014,114.2,115.18,113.02,114.03,808600
8/7/2014,114.5,114.5,112.34,112.48,738700
8/8/2014,112.29,114.73,111.01,114.33,826500
8/11/2014,114.9,117.74,114.8459,116.76,1537500
8/12/2014,116.8,116.93,113.09,113.66,1176500
8/13/2014,114.44,115.36,113.83,115.07,496600
8/14/2014,115.32,115.32,113.98,114.68,570000
8/15/2014,115.45,115.86,113.1,114.01,747200
8/18/2014,114.95,117.31,114.72,116.57,689100
8/19/2014,116.67,120.58,116.6,120.02,1562700
8/20/2014,121.45,123.25,119.62,122.57,2911800
8/21/2014,123.59,123.59,121.62,122.09,913800
8/22/2014,122.45,122.615,121.01,121.64,672300
8/25/2014,122.27,123,121.05,121.55,672600
8/26/2014,121.99,124.37,121.71,123.86,916500
8/27/2014,124.36,124.8,123.38,123.66,482600
8/28/2014,123.29,124.31,122.395,123.66,803300
8/29/2014,124.22,124.55,123.21,124.19,528500
9/2/2014,124.5,125.99,124.21,125.73,653900
9/3/2014,125.73,126.1,123.79,123.91,741200
9/4/2014,123.89,124.42,122.86,123,676700
9/5/2014,122.94,124.37,122.79,123.71,618300
9/8/2014,123.56,124.89,123.37,123.83,721400
9/9/2014,123.42,124.82,122.91,123.03,871700
9/10/2014,123.66,125.24,122.31,125.19,819300
9/11/2014,125.43,127.04,125.218,126.12,923400
9/12/2014,125.7,125.98,124.31,125.08,786300
9/15/2014,126.12,126.72,123.69,123.87,718800
9/16/2014,123.22,126.15,123.21,125.82,616600
9/17/2014,125.69,126.885,124.97,125.44,708100
9/18/2014,126.13,127.82,125.61,127.64,838600
9/19/2014,128.25,128.3,124.32,124.84,1544900
9/22/2014,124.24,124.72,121.62,122.2,876000
9/23/2014,121.58,122.09,120.47,120.52,1039800
9/24/2014,120.7,122.12,120.36,122.08,764353
9/25/2014,122.27,122.45,119.0601,119.71,563444
9/26/2014,120.08,121.51,120.08,121.04,574246
9/29/2014,118.38,119.59,117.6001,119.16,755420
9/30/2014,119.4,120.04,118.13,118.74,713890
10/1/2014,118.5,118.64,116.3,117.08,1036051
10/2/2014,117.02,119.21,116.49,118.71,745552
10/3/2014,121,123.55,120.78,122.65,1085668
10/6/2014,122.71,123.375,121.436,122.16,732031
10/7/2014,120.95,120.95,117.79,117.91,1033661
10/8/2014,117.76,119.33,114.53,119.03,1155615
10/9/2014,118.12,118.89,114.68,115.31,1489545
10/10/2014,113.47,113.55,106.86,107.11,2759614
10/13/2014,107.22,112.36,106.82,109.105,2041917
10/14/2014,112.76,112.76,108.29,109.82,1188642
10/15/2014,107.74,111.94,107.22,110.3,1138474
10/16/2014,108,110.08,107.5,109.74,924102
10/17/2014,111.25,114.5191,110.8,113.7,1091984
10/20/2014,113.02,113.31,110.75,112.88,1113160
10/21/2014,113.46,116.89,112.97,116.61,815356
10/22/2014,116.3,116.96,112.67,112.74,977873
10/23/2014,114.5,115.81,113.72,114.57,880797
10/24/2014,114.75,115.62,113.37,114.9,876150
10/27/2014,114.83,116.05,113.53,115.59,790146
10/28/2014,116.57,120.49,115.53,120.25,911743
10/29/2014,119.41,119.9576,115.68,117.12,2197567
10/30/2014,123,123.83,120.01,121.78,3487107
10/31/2014,123.89,124,122.01,122.98,1356826
11/3/2014,122,125.435,122,124.37,1313258
11/4/2014,124.88,126.65,124.4,125.64,1386368
11/5/2014,126.65,126.65,124.58,125.42,968188
11/6/2014,125.66,126.35,125.01,125.21,883822
11/7/2014,125.22,126.69,124.2,126.66,907134
11/10/2014,126.66,127.15,124.25,126.59,816225
11/11/2014,127.12,127.705,125.85,126.57,697561
11/12/2014,125.64,126.29,124.63,125.76,725610
11/13/2014,126.03,126.52,125.23,126.15,639612
11/14/2014,126.5,128.93,124.76,128.88,1315250
11/17/2014,128.83,128.83,126.49,127.86,911031
11/18/2014,127.92,128.85,127.51,127.84,622677
11/19/2014,128.11,128.15,126.08,126.39,644631
11/20/2014,126.41,127.99,124.6,127.97,904639
11/21/2014,129.49,129.7299,127.94,128.73,1158818
11/24/2014,129.13,130.34,128.47,130.21,664377
11/25/2014,130.3,130.86,129.17,130.17,852020
11/26/2014,130.21,130.64,128.65,129.09,763377
11/28/2014,129.45,130.5799,128.53,129.19,502081
12/1/2014,129.61,129.61,126.83,128.07,786552
12/2/2014,127.51,129.25,126.47,128.73,534342
12/3/2014,127.76,131.39,127.76,130.95,823423
12/4/2014,130.92,132.58,130.4828,132.31,721823
12/5/2014,132.31,133.26,131.69,133.26,670784
12/8/2014,133,133.23,130.54,131.29,766273
12/9/2014,130.37,132.36,128.58,132.21,622389
12/10/2014,132.25,133.7,130.47,130.71,789045
12/11/2014,131.7,133.7,131.7,132.38,658762
12/12/2014,130.91,131.96,130.07,130.545,796920
12/15/2014,130.77,131.27,128.411,130.26,953887
12/16/2014,130.62,131.5,128.18,128.27,682308
12/17/2014,128.5,130.39,127.48,129.95,620280
12/18/2014,132.56,132.85,130.78,132.84,596547
12/19/2014,133.4,135,132.18,132.75,3759413
12/22/2014,132.94,133.43,132.26,132.97,776638
12/23/2014,133.82,134.98,132.4255,133.94,525931
12/24/2014,133.96,136.11,133.76,135.11,273204
12/26/2014,135.69,135.98,133.46,133.66,355407
12/29/2014,133.32,134.48,132.8601,133.82,384260
12/30/2014,133.01,134.42,132.62,132.71,439605
12/31/2014,133.13,133.62,130.37,130.465,437608
1/2/2015,131.72,132.4,128.439,130.33,499664
1/5/2015,132.19,132.99,128.965,129.76,1355451
1/6/2015,128,129.47,126.69,126.73,960594
1/7/2015,127.55,129.43,127.26,128.35,666040
1/8/2015,129.8,131.07,128.73,129.65,1096842
1/9/2015,129.82,130.5474,128.31,129.89,721025
1/12/2015,130.45,130.45,127.38,127.92,665700
1/13/2015,128.67,132.22,127.49,128.67,850536
1/14/2015,125.06,126.05,122.11,125.6,1375211
1/15/2015,126.6,127.67,124.11,124.22,870722
1/16/2015,124.46,126.45,123.965,126.29,790916
1/20/2015,127.26,127.3,125.2,126.25,1019422
1/21/2015,126.75,127.67,125.12,125.95,3366825
1/22/2015,108.65,114.62,108.6,113.4,9268864
1/23/2015,113.15,115.3,112.5,114.85,2107075
1/26/2015,114.55,114.87,111.85,114.3,1497592
1/27/2015,112.7,114.63,112.05,113.19,1201324
1/28/2015,114.67,115.14,112.84,112.84,1895215
1/29/2015,112.57,114.49,111.62,113.98,1348680
1/30/2015,113.23,114.73,111.38,111.62,1074458
2/2/2015,110.29,112.9,110.1,112.61,1311060
2/3/2015,112.61,113.55,110.84,112.35,1004896
2/4/2015,112.18,112.62,109.72,110.1,1627125
2/5/2015,110.04,111.22,109.19,111.08,1352060
2/6/2015,111.24,112.8,110.5901,111.99,1087837
2/9/2015,111.78,112.49,110.35,110.45,831572
2/10/2015,111.2,113.31,110.53,112.86,1150869
2/11/2015,113.12,114.56,112.44,113.77,1100790
2/12/2015,114.71,115.78,114.04,115.27,1051189
2/13/2015,115.5,116.82,114.72,116.635,778532
2/17/2015,116.87,117.6,115.05,116.43,894613
2/18/2015,116.44,118.08,115.89,117.62,892082
2/19/2015,117.21,118.84,116.37,118.32,672298
2/20/2015,117.95,119.82,117.18,119.36,739819
2/23/2015,119.82,119.82,117.85,118.53,671340
2/24/2015,118.53,119.73,118,119.595,741854
2/25/2015,119.39,120.66,118.24,118.83,919693
2/26/2015,119.19,120.37,118.2,119.04,663356
2/27/2015,119.22,120.06,118.02,118.115,665638
3/2/2015,118.56,119.56,117.421,119.56,651486
3/3/2015,119.31,119.31,117.7,119.01,1052220
3/4/2015,119.28,119.55,118.5,119.24,761478
3/5/2015,119.73,119.97,118.98,119.22,843829
3/6/2015,118.8,119.68,117.62,117.96,1074792
3/9/2015,115.56,115.83,112.96,114.83,1841170
3/10/2015,113.9,114.225,112.29,112.29,1111037
3/11/2015,112.59,113.37,111.75,112.9,818505
3/12/2015,113.76,113.76,111.9,113.04,1014901
3/13/2015,113.24,113.24,111.42,112.36,1007486
3/16/2015,113.31,113.97,112.44,113.265,983794
3/17/2015,112.59,113.24,111.98,112.585,566284
3/18/2015,112.35,114.85,111.5427,114.27,853590
3/19/2015,114.8,116.16,114.5,114.56,1034857
3/20/2015,115.18,116.49,114.54,116.35,1587814
3/23/2015,116.69,116.88,115.26,115.42,897018
3/24/2015,115.7,116.05,114.37,115.02,1127395
3/25/2015,114.93,115.55,112.89,112.9,1246907
3/26/2015,112.07,112.92,111.07,112.23,830864
3/27/2015,112.72,114.2,112.01,113.87,700353
3/30/2015,114.13,115.385,113.22,115.26,714494
3/31/2015,114.88,115.46,114.11,114.94,759835
4/1/2015,114.61,114.86,113.5,114.31,892894
4/2/2015,114.21,114.75,113.41,113.71,699447
4/6/2015,113.01,113.41,111.33,111.74,1437076
4/7/2015,112.08,113.88,111.81,113.12,1108709
4/8/2015,112.93,114.41,112.58,113.43,1223449
4/9/2015,113.86,116.82,113.3,116.09,1244622
4/10/2015,114.89,116.01,113.52,113.82,1932792
4/13/2015,113.95,115.79,113.46,113.64,1100671
4/14/2015,113.44,114.55,113.24,113.34,901810
4/15/2015,113.82,117.57,113.47,117.11,1422456
4/16/2015,116.84,118.67,116.42,118.09,834946
4/17/2015,117.12,117.59,115.42,116.22,2991944
4/20/2015,116.97,117.67,115.83,117.43,1371476
4/21/2015,118.25,119.24,118.04,118.93,1113930
4/22/2015,119.43,120.528,118.56,120.42,1742310
4/23/2015,117.71,125.78,117.51,122.4,3332530
4/24/2015,123.92,123.92,120.49,123.18,1615860
4/27/2015,123.42,124.14,122.97,123.47,1041010
4/28/2015,123.37,126.18,122.5005,125.59,1296532
4/29/2015,125.47,125.85,123.22,123.75,1326553
4/30/2015,123.33,123.65,121.61,122.02,1062610
5/1/2015,122.28,123.9,121.81,123.37,845121
5/4/2015,121.8,124.62,121.6,124.41,863662
5/5/2015,123.74,123.98,121.52,121.96,811968
5/6/2015,122.77,123.37,121.28,122.98,889507
5/7/2015,123.36,124.89,122.01,124.43,783556
5/8/2015,125,126.5,124.7,126.05,752307
5/11/2015,126.21,126.6,125.33,126.28,887757
5/12/2015,125.42,125.54,124.11,125.03,640717
5/13/2015,124.98,126.72,124.83,126.24,849854
5/14/2015,127,127.68,125.96,127.6,791645
5/15/2015,127.84,128.08,126.87,127.79,580613
5/18/2015,127.14,127.7,125.53,127.35,671507
5/19/2015,127.76,127.99,126.58,126.93,579308
5/20/2015,127.13,127.39,126.42,126.96,622581
5/21/2015,126.77,127.375,126.26,126.9,622852
5/22/2015,126.65,127.12,126.2,126.77,388194
5/26/2015,126.92,126.92,124.79,126.08,804458
5/27/2015,126.53,126.53,125.16,125.96,897951
5/28/2015,126.13,126.965,125.56,126.83,854698
5/29/2015,126.45,126.77,125.06,125.69,1036790
6/1/2015,124.4,125.78,123.54,125.11,869062
6/2/2015,125.08,126.7,123.71,125.26,1238970
6/3/2015,124.88,126.76,124.55,126.25,816901
6/4/2015,125.63,126.81,124.43,124.58,1956360
6/5/2015,124.68,124.735,123.71,124.52,800799
6/8/2015,124.51,125.43,124.05,124.85,708224
6/9/2015,124.96,125.05,123.67,124.69,584059
6/10/2015,125.37,127.13,124.845,126.93,570199
6/11/2015,127.56,127.9,126.39,126.48,588905
6/12/2015,126.15,126.2,125.08,125.19,671550
6/15/2015,124.64,126,123.9,125.81,669652
6/16/2015,126.15,126.79,125.81,126.32,533552
6/17/2015,126.67,127.35,125.72,126.48,478027
6/18/2015,126.92,127.75,126.35,126.94,797370
6/19/2015,126.88,127.21,125.96,126.92,733870
6/22/2015,127.72,127.88,126.4,127.88,634399
6/23/2015,128,128,126.635,127.54,524471
6/24/2015,127.84,127.8495,125.79,126.04,509389
6/25/2015,126.11,127.44,125.65,126.55,669758
6/26/2015,126.69,126.69,122.77,123.57,1069293
6/29/2015,120.93,122.48,119.93,120.05,1103829
6/30/2015,118.58,121.6,118.56,120.35,673367
7/1/2015,121.08,121.255,119.65,120.26,726948
7/2/2015,120.65,121.15,119.7001,120.44,470416
7/6/2015,118.76,119,115.04,117.55,1794460
7/7/2015,118.42,118.9,116.38,118.32,777878
7/8/2015,117.57,119.08,117.47,117.84,1018436
7/9/2015,119.32,119.9775,115.33,115.35,1227059
7/10/2015,116.91,117.33,114.51,116.39,1015842
7/13/2015,116.71,117.28,116.1901,116.99,623479
7/14/2015,117.7,118.69,117.6001,118.25,835626
7/15/2015,118.5,118.79,117.65,117.85,825622
7/16/2015,118.13,119.01,117.015,117.93,569712
7/17/2015,117.9,117.97,115.54,116.28,725303
7/20/2015,116.62,117,115.88,116.26,719063
7/21/2015,116.1,118.6,116.1,118.27,835425
7/22/2015,117.31,119.6,116.855,118.5,1820941
7/23/2015,128.38,130.25,126.1,127.68,3245491
7/24/2015,128.01,129.05,127.33,127.49,1136943
7/27/2015,126.91,129.24,126.36,127.81,1190871
7/28/2015,128.68,132.2,127.35,131.52,1624502
7/29/2015,131.79,132.73,129.87,132.49,1194203
7/30/2015,132.25,134.57,131.508,134.31,1007839
7/31/2015,134.5,135.2,133.19,134.14,1270777
8/3/2015,130.99,132.74,130.14,131.2,1184786
8/4/2015,130.62,132.23,130.6,131.36,815747
8/5/2015,132.18,133.51,131.5,132.2,712769
8/6/2015,132.2,132.88,129.53,129.85,885367
8/7/2015,129.93,130.79,128.4,130.36,701510
8/10/2015,131.22,132.45,130.51,132.34,572048
8/11/2015,131.61,133.57,130.83,131.37,817841
8/12/2015,130.35,133.08,129.33,132.71,724011
8/13/2015,132.89,134.28,131.59,131.63,550775
8/14/2015,131.91,132.83,130.555,132.61,539052
8/17/2015,132.14,134.27,131.5,133.86,699386
8/18/2015,134,134.17,132.715,133,613408
8/19/2015,132.99,133.77,132.16,132.75,590695
8/20/2015,131.53,131.586,126.45,126.56,1233476
8/21/2015,125.61,126.82,122.5,122.51,1402452
8/24/2015,117.38,122,112.43,117.47,1907100
8/25/2015,120.42,123.8397,117.42,117.47,1197906
8/26/2015,120.61,122.64,118.3,122.45,1127460
8/27/2015,123.4,125.66,120.29,122.79,1144223
8/28/2015,122.15,123.68,120.63,122.97,759114
8/31/2015,121.73,123.28,121.35,121.41,636630
9/1/2015,118.76,121.09,117.96,118.39,1119402
9/2/2015,120.05,121.01,118.4,121,1218173
9/3/2015,121.25,122.42,120.79,121.24,738619
9/4/2015,119.58,120.68,118.47,118.84,582576
9/8/2015,120.66,121.76,119.8,121.71,481600
9/9/2015,122.77,123.22,119.61,119.89,502913
9/10/2015,119.74,120.97,118.81,119.74,727105
9/11/2015,119.24,119.45,117.035,118.17,1367465
9/14/2015,118.07,118.65,116.685,117.09,800245
9/15/2015,117.59,119.07,117.19,118.17,686010
9/16/2015,118.03,119.44,117.87,119.12,479841
9/17/2015,119.12,120.21,117.82,118.22,538861
9/18/2015,116.87,118.15,114.81,115.18,1367216
9/21/2015,115.61,117.369,114.7,115.81,739417
9/22/2015,113.05,113.6,111.4301,113.3,1107599
9/23/2015,112.81,114.43,112.15,113.9,686369
9/24/2015,113.24,116.35,111.99,115.87,1162478
9/25/2015,115.06,115.9599,113.872,114.77,1219858
9/28/2015,113.86,115.44,113.24,114.08,1026857
9/29/2015,114.5,115.28,113.62,115,928612
9/30/2015,115.89,117.49,114.49,115.8,820376
10/1/2015,115.97,117.45,115.23,116.97,926867
10/2/2015,115.38,120.01,115.2001,119.83,1134083
10/5/2015,120.65,123.25,120.65,122.94,921081
10/6/2015,117.03,119.67,116.02,117.96,1749556
10/7/2015,118.9,119.02,114.89,118.61,1349126
10/8/2015,118.18,119.84,115.0568,118.93,822834
10/9/2015,119.12,120.36,117.83,119.27,734247
10/12/2015,119.67,119.81,118.72,119.4,523117
10/13/2015,119.37,121.5,118.5,120.62,601446
10/14/2015,120.38,120.41,117.16,117.47,1125977
10/15/2015,117.89,118.7,116.42,116.63,1280632
10/16/2015,117.13,119,116.13,118.31,1009674
10/19/2015,118.52,119.3,116.7,118.51,746330
10/20/2015,117.49,120.09,117.34,119.98,1188946
10/21/2015,120.35,120.55,116.96,117.07,963819
10/22/2015,117.99,121.26,117.99,120.54,909308
10/23/2015,121.63,122,119.32,119.5,855154
10/26/2015,119.5,120.54,118.25,119.94,792005
10/27/2015,119.83,121.06,119.05,120.29,1144591
10/28/2015,120.79,121.75,118.64,121.34,1606105
10/29/2015,108.02,114.25,108,110.08,6291670
10/30/2015,110.43,111.1607,109.61,110.2,1464538
11/2/2015,109,110.68,108.24,110.65,2289206
11/3/2015,110.56,113.77,109.8,112.78,1975848
11/4/2015,112.76,113.8,110.77,111.01,925250
11/5/2015,111.05,111.72,109.01,109.6,1180958
11/6/2015,109.46,110.16,108.22,109.67,1401492
11/9/2015,109.26,109.8646,108.68,109.5,1059910
11/10/2015,109.34,109.6,106.8,107.38,1462107
11/11/2015,107.34,108.57,106.82,107.87,982531
11/12/2015,107.32,108.51,106.14,106.31,1138194
11/13/2015,102.88,102.88,100.32,101.97,2699914
11/16/2015,101.54,105.3,100.651,104.93,1401359
11/17/2015,104.86,105.57,103.8479,104.02,1445618
11/18/2015,105.02,105.5,103.39,104.13,1066692
11/19/2015,104.52,104.82,102.9,103.47,829955
11/20/2015,104.01,104.44,102.79,103.59,880082
11/23/2015,103.59,104.365,102.5,102.85,922055
11/24/2015,102.86,103.3,102.36,102.82,1008165
11/25/2015,102.79,103.32,102.17,102.79,496898
11/27/2015,103.33,103.555,102.61,103,465139
11/30/2015,103.11,103.77,102.89,103,1696866
12/1/2015,103.07,104.43,102.46,103.99,1300436
12/2/2015,105.03,105.65,104.29,104.82,1036080
12/3/2015,104.77,104.99,99.81,102.42,2635976
12/4/2015,103.04,105.5,102.63,104.61,2612695
12/7/2015,104.14,104.89,103.31,104.01,1087743
12/8/2015,103.59,103.9499,102.45,103.45,818653
12/9/2015,99.88,101.89,99.76,100.34,1547274
12/10/2015,100.14,100.52,98.85,99.06,1238508
12/11/2015,98.36,98.43,96.5,97.56,1192900
12/14/2015,97.35,97.54,95.6,96.31,1128655
12/15/2015,95,100.75,94.51,99.75,2104803
12/16/2015,100.38,100.55,99.015,100.5,1551728
12/17/2015,100.82,100.92,98.94,98.94,1000037
12/18/2015,98.33,98.53,97.42,97.63,1808394
12/21/2015,98.17,98.21,96.3163,97.39,545118
12/22/2015,97.3,97.6,96.56,97.44,944596
12/23/2015,98.06,98.72,97.22,97.69,667494
12/24/2015,97.62,98.41,97.35,97.44,238296
12/28/2015,97.35,97.6,96.49,97,562439
12/29/2015,97,97.63,96.84,97.55,1087978
12/30/2015,97.69,99.21,96.53,98.06,602686
12/31/2015,97.65,98.45,96.8,96.96,703011
1/4/2016,95.6,97.7,94.7204,96.93,1682924
1/5/2016,95.66,96.7,95.5,96.52,1157612
1/6/2016,95.42,96.42,94.63,95.02,1334377
1/7/2016,93.68,94.5,90.81,91.82,1790675
1/8/2016,93.11,93.71,91.23,92.13,1291304
1/11/2016,91.81,94.395,91.011,93.52,1829421
1/12/2016,93.19,93.74,91.45,92.61,1859335
1/13/2016,92.79,94.24,92.13,94,2270504
1/14/2016,93.08,96.21,91.992,94.16,2060497
1/15/2016,91.33,94.12,91,93.52,2255129
1/19/2016,94.51,95,92.3845,93.5,1790838
1/20/2016,92.01,92.445,88.745,90.02,3274946
1/21/2016,94.4995,94.4995,88.8,89.51,4007698
1/22/2016,90.37,93.92,90.25,93.77,1982827
1/25/2016,93.61,95.774,93.4,93.92,1914930
1/26/2016,94.28,96.577,94.18,96.41,1474377
1/27/2016,95.84,96.94,95.14,95.34,1721845
1/28/2016,95.98,95.98,92.49,92.5,2218703
1/29/2016,93.26,94.6,93.1833,93.78,1346823
2/1/2016,93.12,94.29,92.68,94.01,1037344
2/2/2016,91.56,93.3,90.81,90.93,1189649
2/3/2016,91.5,92.42,89.66,91.19,983402
2/4/2016,91.19,92.65,90.94,92.05,642121
2/5/2016,91.76,92.25,89.85,90.22,1137302
2/8/2016,89.79,89.79,87.11,88.18,1537413
2/9/2016,87.59,88.835,86.85,87.61,1043104
2/10/2016,88.6,89.27,87.32,87.55,799628
2/11/2016,86.79,87.6,86.026,86.96,1229727
2/12/2016,87.64,88.06,86.9,87.83,812319
2/16/2016,89,89.85,88.12,89.51,948659
2/17/2016,90.02,91.78,90.02,91.52,1360662
2/18/2016,92.19,92.77,91.22,91.87,822456
2/19/2016,91.7,92.84,91.11,92.67,683416
2/22/2016,93.22,94.93,92.95,94.57,782650
2/23/2016,93.62,94.9,93.02,93.53,955443
2/24/2016,92.83,94.42,91.35,94.3,864453
2/25/2016,94.37,95.96,92.5,95.95,811685
2/26/2016,96.3,97.72,96.3,97.12,823624
2/29/2016,96.98,97.43,96.02,96.17,750983
3/1/2016,96.73,98.75,96.29,98.66,788707
3/2/2016,98.27,100.5,97.91,100.14,1116042
3/3/2016,99.77,100.78,99.405,100.47,795365
3/4/2016,100.73,100.78,99.45,99.79,620323
3/7/2016,99.31,101.27,98.7601,100.87,957968
3/8/2016,100.51,100.82,99.25,99.77,504748
3/9/2016,100.25,100.95,99.37,99.79,478584
3/10/2016,100,100.32,97.35,98.46,722053
3/11/2016,99.64,100.82,98.55,100.66,412180
3/14/2016,99.97,100.41,97.6565,99.43,663846
3/15/2016,98.72,99.47,98.4105,99,726983
3/16/2016,98.5,100.31,98.27,99.78,449912
3/17/2016,99.58,101.31,99.58,100.93,477071
3/18/2016,101.09,102.42,100.04,102.31,858625
3/21/2016,102.13,103.3,102.0011,103.01,622102
3/22/2016,102.11,106.86,102.11,104.36,1401059
3/23/2016,104.35,104.54,102.7,102.99,641941
3/24/2016,102.5,103.35,101,103.14,781293
3/28/2016,103.49,103.79,102.58,103.4,605484
3/29/2016,103.39,105.07,102.43,104.68,680426
3/30/2016,105.16,106.86,104.87,105.47,660489
3/31/2016,105.26,106.05,104.91,105.85,630790
4/1/2016,104.94,105.76,104.3175,105.58,543388
4/4/2016,105.36,105.36,103.816,104.67,802378
4/5/2016,104.24,104.67,102.84,103.34,845510
4/6/2016,102.8,104.2,102.1801,103.89,741634
4/7/2016,100.17,100.485,97.12,97.72,1737919
4/8/2016,97.99,99.43,96.99,97.45,1345874
4/11/2016,98.08,99.78,97.28,97.28,709945
4/12/2016,95.73,95.8799,93.64,95.19,1410587
4/13/2016,96.09,97.52,95.55,97.15,1148100
4/14/2016,97.3,97.77,96.44,96.85,652772
4/15/2016,96.6,96.67,95.19,95.61,861426
4/18/2016,95.38,97.17,95.01,96.9,800300
4/19/2016,97.24,97.82,95.61,95.76,923261
4/20/2016,96.56,97.928,95.07,97.16,1940031
4/21/2016,100.89,103.16,99.28,102.54,2461310
4/22/2016,102.79,104.99,102.18,104.52,1672239
4/25/2016,103.93,105.51,103.66,105.31,1322337
4/26/2016,105.62,106.2,105,105.37,767411
4/27/2016,104.95,107.08,104.42,106.9,850864
4/28/2016,106.45,106.64,104,104.24,854767
4/29/2016,104.09,104.95,102.39,104.75,1152732
5/2/2016,103.12,104.24,103.01,103.65,963989
5/3/2016,102.93,103.03,100.828,100.96,793112
5/4/2016,100.23,101.715,100.23,100.95,710195
5/5/2016,101.3,101.85,100.41,100.58,608667
5/6/2016,100.5,101.27,99.29,100.64,685860
5/9/2016,100.81,102.24,100.025,101.86,695338
5/10/2016,102.21,104.41,101.87,104.34,1018459
5/11/2016,104.3,105.77,103.67,103.7,913815
5/12/2016,104.37,105.12,103.23,104.5,819681
5/13/2016,104.12,105.99,103.89,105.9,1388064
5/16/2016,105.6,107.46,105.49,107.33,1130577
5/17/2016,104.98,106.1,103.54,103.83,1313531
5/18/2016,103.78,106.28,103.64,105.62,1047280
5/19/2016,105.53,107.29,103.735,104.84,952276
5/20/2016,105,106.7425,105,106.64,962461
5/23/2016,106.72,107.415,106.264,106.65,712446
5/24/2016,107.09,108.98,106.83,108.64,746158
5/25/2016,109,109.93,108.97,109.65,699167
5/26/2016,109.52,109.89,108.69,109.01,722633
5/27/2016,108.24,110.04,108.16,108.81,862781
5/31/2016,109.09,110.28,108.15,110.2,1099396
6/1/2016,110.02,110.33,108.43,109.49,649171
6/2/2016,109.5,110.94,109.16,110.84,493634
6/3/2016,110.53,110.995,109.64,110.22,420781
6/6/2016,110.8,110.84,109.85,110.04,404009
6/7/2016,110.31,124.91,109.66,123.94,3469836
6/8/2016,120.27,123,119.1901,120.35,3262731
6/9/2016,120.25,120.91,119.16,119.68,831698
6/10/2016,118.66,119.85,118,119.41,1046381
6/13/2016,118.91,120.43,118.14,118.48,820038
6/14/2016,118.24,119.43,117.171,118.08,1019576
6/15/2016,118.53,119.6299,117.72,119.15,916005
6/16/2016,118.6,119.22,117.76,119.03,610263
6/17/2016,118.59,119.48,117.91,118.56,1224172
6/20/2016,119.93,120.55,119.175,119.25,655439
6/21/2016,119.34,119.69,118.33,119.29,514731
6/22/2016,119.71,119.958,118.46,118.61,405991
6/23/2016,119.12,121.48,118.78,121.44,630898
6/24/2016,116.76,119,113.34,113.4,1107755
6/27/2016,112.65,112.92,107.19,108.64,1255482
